id,date,kickoffAt,timeIST,season,sport,league,leagueId,homeTeam,awayTeam,homeGoals,awayGoals,FTHG,FTAG,FTR,completed,B365H,B365D,B365A
ITA_SERIEA-2324-182,2024-01-06T00:00:00.000Z,2024-01-06T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Lecce,Cagliari,1,1,1,1,D,True,2.2,3.25,3.4
ITA_SERIEA-2324-181,2024-01-06T00:00:00.000Z,2024-01-06T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Frosinone,Monza,2,3,2,3,A,True,2.63,3.3,2.7
ITA_SERIEA-2324-184,2024-01-06T00:00:00.000Z,2024-01-06T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Sassuolo,Fiorentina,1,0,1,0,H,True,3.25,3.5,2.15
ITA_SERIEA-2324-187,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Roma,Atalanta,1,1,1,1,D,True,2.4,3.2,3.1
ITA_SERIEA-2324-189,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Torino,Napoli,3,0,3,0,H,True,2.9,3.2,2.5
ITA_SERIEA-2324-188,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Empoli,Milan,0,3,0,3,A,True,5.25,3.8,1.67
ITA_SERIEA-2324-186,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Udinese,Lazio,1,2,1,2,A,True,3.5,3.2,2.2
ITA_SERIEA-2324-185,2024-01-07T00:00:00.000Z,2024-01-07T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Salernitana,Juventus,1,2,1,2,A,True,7.5,4.5,1.4
ENG_PL-2324-198,2024-01-12T00:00:00.000Z,2024-01-12T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Burnley,Luton,1,1,1,1,D,True,2.0,3.6,3.6
FRA_LIGUE1-2324-153,2024-01-12T00:00:00.000Z,2024-01-12T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Marseille,Strasbourg,1,1,1,1,D,True,1.6,4.0,5.5
GER_BUNDESLIGA-2324-143,2024-01-12T00:00:00.000Z,2024-01-12T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Bayern Munich,Hoffenheim,3,0,3,0,H,True,1.14,9.0,12.0
ESP_LALIGA-2324-190,2024-01-12T00:00:00.000Z,2024-01-12T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Sevilla,Alaves,2,3,2,3,A,True,1.91,3.4,4.2
GER_BUNDESLIGA-2324-149,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Darmstadt,Dortmund,0,3,0,3,A,True,5.25,4.5,1.53
ESP_LALIGA-2324-191,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Las Palmas,Villarreal,3,0,3,0,H,True,2.5,3.3,2.8
GER_BUNDESLIGA-2324-145,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,FC Koln,Heidenheim,1,1,1,1,D,True,2.05,3.6,3.4
ESP_LALIGA-2324-192,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Mallorca,Celta,1,1,1,1,D,True,2.5,3.1,3.0
GER_BUNDESLIGA-2324-148,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,RB Leipzig,Ein Frankfurt,0,1,0,1,A,True,1.45,4.5,7.5
GER_BUNDESLIGA-2324-147,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Mainz,Wolfsburg,1,1,1,1,D,True,2.2,3.4,3.25
GER_BUNDESLIGA-2324-146,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Freiburg,Union Berlin,0,0,0,0,D,True,2.05,3.6,3.5
ENG_PL-2324-200,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Newcastle,Manchester City,2,3,2,3,A,True,5.5,4.33,1.55
ITA_SERIEA-2324-193,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Monza,Inter,1,5,1,5,A,True,7.0,4.0,1.5
ESP_LALIGA-2324-193,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Athletic Bilbao,Sociedad,2,1,2,1,H,True,2.0,3.4,3.8
ITA_SERIEA-2324-192,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Verona,Empoli,2,1,2,1,H,True,2.15,3.25,3.5
ITA_SERIEA-2324-191,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Napoli,Salernitana,2,1,2,1,H,True,1.33,5.0,8.5
ITA_SERIEA-2324-190,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Genoa,Torino,0,0,0,0,D,True,2.9,3.0,2.63
ENG_PL-2324-199,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Chelsea,Fulham,1,0,1,0,H,True,1.6,4.2,5.25
FRA_LIGUE1-2324-155,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Rennes,Nice,2,0,2,0,H,True,2.38,3.25,3.1
FRA_LIGUE1-2324-154,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Monaco,Reims,1,3,1,3,A,True,1.7,4.0,4.5
GER_BUNDESLIGA-2324-144,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Augsburg,Leverkusen,0,1,0,1,A,True,5.25,4.75,1.5
ESP_LALIGA-2324-194,2024-01-13T00:00:00.000Z,2024-01-13T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Betis,Granada,1,0,1,0,H,True,1.62,4.2,4.75
GER_BUNDESLIGA-2324-150,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Bochum,Werder Bremen,1,1,1,1,D,True,2.15,3.6,3.1
GER_BUNDESLIGA-2324-151,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,M'gladbach,Stuttgart,3,1,3,1,H,True,3.5,4.0,1.91
ESP_LALIGA-2324-195,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Almeria,Girona,0,0,0,0,D,True,4.5,4.0,1.7
ENG_PL-2324-202,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Manchester United,Tottenham,2,2,2,2,D,True,2.2,3.75,3.0
ESP_LALIGA-2324-196,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Cadiz,Valencia,1,4,1,4,A,True,2.88,3.0,2.7
ITA_SERIEA-2324-196,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Fiorentina,Udinese,2,2,2,2,D,True,1.67,3.75,5.5
FRA_LIGUE1-2324-156,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Lens,Paris SG,0,2,0,2,A,True,3.6,4.0,1.85
FRA_LIGUE1-2324-157,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Le Havre,Lyon,3,1,3,1,H,True,3.25,3.25,2.25
FRA_LIGUE1-2324-158,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Nantes,Clermont,1,2,1,2,A,True,1.95,3.5,3.8
FRA_LIGUE1-2324-159,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Metz,Toulouse,0,1,0,1,A,True,2.9,3.2,2.45
ITA_SERIEA-2324-194,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Lazio,Lecce,1,0,1,0,H,True,1.65,3.6,5.75
ITA_SERIEA-2324-195,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Cagliari,Bologna,2,1,2,1,H,True,3.0,3.1,2.5
FRA_LIGUE1-2324-161,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Lille,Lorient,3,0,3,0,H,True,1.4,5.0,7.0
FRA_LIGUE1-2324-160,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Brest,Montpellier,2,0,2,0,H,True,1.83,3.75,4.2
ENG_PL-2324-201,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Everton,Aston Villa,0,0,0,0,D,True,2.8,3.5,2.45
ITA_SERIEA-2324-197,2024-01-14T00:00:00.000Z,2024-01-14T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Milan,Roma,3,1,3,1,H,True,2.2,3.2,3.5
ITA_SERIEA-2324-198,2024-01-15T00:00:00.000Z,2024-01-15T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Atalanta,Frosinone,5,0,5,0,H,True,1.44,4.5,7.5
ITA_SERIEA-2324-199,2024-01-16T00:00:00.000Z,2024-01-16T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Juventus,Sassuolo,3,0,3,0,H,True,1.4,4.2,8.5
ESP_LALIGA-2324-197,2024-01-19T00:00:00.000Z,2024-01-19T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Alaves,Cadiz,1,0,1,0,H,True,1.7,3.5,5.75
GER_BUNDESLIGA-2324-154,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Freiburg,Hoffenheim,3,2,3,2,H,True,2.0,3.8,3.4
GER_BUNDESLIGA-2324-153,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,RB Leipzig,Leverkusen,2,3,2,3,A,True,2.4,3.8,2.7
GER_BUNDESLIGA-2324-152,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Heidenheim,Wolfsburg,1,1,1,1,D,True,2.7,3.5,2.55
ESP_LALIGA-2324-200,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Vallecano,Las Palmas,0,2,0,2,A,True,1.85,3.3,4.5
ENG_PL-2324-204,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Arsenal,Crystal Palace,5,0,5,0,H,True,1.3,5.75,9.0
GER_BUNDESLIGA-2324-157,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,FC Koln,Dortmund,0,4,0,4,A,True,4.5,4.0,1.73
ESP_LALIGA-2324-201,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Villarreal,Mallorca,1,1,1,1,D,True,2.05,3.5,3.6
ESP_LALIGA-2324-199,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Celta,Sociedad,0,1,0,1,A,True,3.25,3.0,2.4
ESP_LALIGA-2324-198,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Valencia,Athletic Bilbao,1,0,1,0,H,True,3.3,3.3,2.25
GER_BUNDESLIGA-2324-155,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Bochum,Stuttgart,1,0,1,0,H,True,3.6,3.8,1.95
ITA_SERIEA-2324-201,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Roma,Verona,2,1,2,1,H,True,1.44,4.2,8.5
ITA_SERIEA-2324-200,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Udinese,Milan,2,3,2,3,A,True,4.0,3.8,1.85
ENG_PL-2324-203,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Brentford,Nottingham Forest,3,2,3,2,H,True,1.91,3.6,4.0
GER_BUNDESLIGA-2324-156,2024-01-20T00:00:00.000Z,2024-01-20T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Darmstadt,Ein Frankfurt,2,2,2,2,D,True,3.8,3.75,1.91
GER_BUNDESLIGA-2324-158,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Bayern Munich,Werder Bremen,0,1,0,1,A,True,1.09,11.0,21.0
ESP_LALIGA-2324-205,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Girona,Sevilla,5,1,5,1,H,True,1.73,4.0,4.5
ESP_LALIGA-2324-204,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Betis,Barcelona,2,4,2,4,A,True,4.33,3.8,1.8
ESP_LALIGA-2324-203,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Real Madrid,Almeria,3,2,3,2,H,True,1.13,10.0,17.0
ESP_LALIGA-2324-202,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Osasuna,Getafe,3,2,3,2,H,True,2.15,3.0,4.0
GER_BUNDESLIGA-2324-159,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,M'gladbach,Augsburg,1,2,1,2,A,True,1.91,3.8,3.8
ENG_PL-2324-206,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Bournemouth,Liverpool,0,4,0,4,A,True,4.2,4.5,1.7
ITA_SERIEA-2324-205,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Lecce,Juventus,0,3,0,3,A,True,6.0,3.5,1.65
ITA_SERIEA-2324-204,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Salernitana,Genoa,1,2,1,2,A,True,3.6,3.2,2.15
ENG_PL-2324-205,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Sheffield United,West Ham,2,2,2,2,D,True,3.4,3.3,2.2
ITA_SERIEA-2324-202,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Frosinone,Cagliari,3,1,3,1,H,True,2.4,3.4,2.9
ITA_SERIEA-2324-203,2024-01-21T00:00:00.000Z,2024-01-21T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Empoli,Monza,3,0,3,0,H,True,2.8,3.3,2.55
ENG_PL-2324-207,2024-01-22T00:00:00.000Z,2024-01-22T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Brighton,Wolves,0,0,0,0,D,True,1.65,4.33,5.0
ESP_LALIGA-2324-206,2024-01-22T00:00:00.000Z,2024-01-22T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Granada,Atletico Madrid,0,1,0,1,A,True,4.75,3.8,1.7
GER_BUNDESLIGA-2324-160,2024-01-24T00:00:00.000Z,2024-01-24T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Bayern Munich,Union Berlin,1,0,1,0,H,True,1.18,7.0,17.0
GER_BUNDESLIGA-2324-161,2024-01-26T00:00:00.000Z,2024-01-26T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Ein Frankfurt,Mainz,1,0,1,0,H,True,2.15,3.4,3.5
ITA_SERIEA-2324-206,2024-01-26T00:00:00.000Z,2024-01-26T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Cagliari,Torino,1,2,1,2,A,True,3.5,3.2,2.2
FRA_LIGUE1-2324-162,2024-01-26T00:00:00.000Z,2024-01-26T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Lyon,Rennes,2,3,2,3,A,True,2.5,3.4,2.8
ESP_LALIGA-2324-207,2024-01-26T00:00:00.000Z,2024-01-26T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Almeria,Alaves,0,3,0,3,A,True,2.6,3.2,2.8
ESP_LALIGA-2324-209,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Las Palmas,Real Madrid,1,2,1,2,A,True,6.5,4.75,1.45
ESP_LALIGA-2324-208,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Sociedad,Vallecano,0,0,0,0,D,True,1.67,3.75,5.5
GER_BUNDESLIGA-2324-167,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Stuttgart,RB Leipzig,5,2,5,2,H,True,2.63,3.8,2.4
ITA_SERIEA-2324-208,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Juventus,Empoli,1,1,1,1,D,True,1.29,5.5,10.0
ITA_SERIEA-2324-207,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Atalanta,Udinese,2,0,2,0,H,True,1.5,4.5,6.0
ESP_LALIGA-2324-210,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Barcelona,Villarreal,3,5,3,5,A,True,1.36,5.5,8.0
ITA_SERIEA-2324-209,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Milan,Bologna,2,2,2,2,D,True,1.67,3.75,5.25
FRA_LIGUE1-2324-164,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Marseille,Monaco,2,2,2,2,D,True,2.4,3.6,2.75
FRA_LIGUE1-2324-163,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Nice,Metz,1,0,1,0,H,True,1.4,4.5,9.0
GER_BUNDESLIGA-2324-166,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Leverkusen,M'gladbach,0,0,0,0,D,True,1.29,5.5,10.0
GER_BUNDESLIGA-2324-165,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Wolfsburg,FC Koln,1,1,1,1,D,True,1.83,3.75,4.2
GER_BUNDESLIGA-2324-164,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Werder Bremen,Freiburg,3,1,3,1,H,True,2.4,3.5,2.88
GER_BUNDESLIGA-2324-163,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Hoffenheim,Heidenheim,1,1,1,1,D,True,1.67,4.5,4.33
GER_BUNDESLIGA-2324-162,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Augsburg,Bayern Munich,2,3,2,3,A,True,8.5,5.75,1.3
ESP_LALIGA-2324-211,2024-01-27T00:00:00.000Z,2024-01-27T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Mallorca,Betis,0,1,0,1,A,True,2.3,3.2,3.2
FRA_LIGUE1-2324-167,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Reims,Nantes,0,0,0,0,D,True,1.8,3.75,4.33
FRA_LIGUE1-2324-165,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Paris SG,Brest,2,2,2,2,D,True,1.36,5.5,7.5
GER_BUNDESLIGA-2324-168,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Union Berlin,Darmstadt,1,0,1,0,H,True,1.62,3.8,5.75
FRA_LIGUE1-2324-168,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Clermont,Strasbourg,1,1,1,1,D,True,2.75,3.2,2.63
FRA_LIGUE1-2324-169,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Montpellier,Lille,0,0,0,0,D,True,3.6,3.6,2.0
FRA_LIGUE1-2324-170,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Lorient,Le Havre,3,3,3,3,D,True,2.9,3.1,2.63
GER_BUNDESLIGA-2324-169,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Bundesliga,GER_BUNDESLIGA,Dortmund,Bochum,3,1,3,1,H,True,1.36,5.5,7.5
FRA_LIGUE1-2324-166,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Ligue 1,FRA_LIGUE1,Toulouse,Lens,0,2,0,2,A,True,3.6,3.6,2.0
ITA_SERIEA-2324-210,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Fiorentina,Inter,0,1,0,1,A,True,4.2,3.6,1.85
ITA_SERIEA-2324-212,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Genoa,Lecce,2,1,2,1,H,True,2.1,3.1,4.0
ITA_SERIEA-2324-211,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Lazio,Napoli,0,0,0,0,D,True,2.25,3.3,3.3
ESP_LALIGA-2324-215,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Cadiz,Athletic Bilbao,0,0,0,0,D,True,5.5,3.4,1.73
ESP_LALIGA-2324-214,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Celta,Girona,0,1,0,1,A,True,2.8,3.4,2.5
ESP_LALIGA-2324-212,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Atletico Madrid,Valencia,2,0,2,0,H,True,1.45,4.33,7.0
ESP_LALIGA-2324-213,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Sevilla,Osasuna,1,1,1,1,D,True,2.0,3.4,3.75
ITA_SERIEA-2324-214,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Verona,Frosinone,1,1,1,1,D,True,2.45,3.3,2.9
ITA_SERIEA-2324-213,2024-01-28T00:00:00.000Z,2024-01-28T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Monza,Sassuolo,1,0,1,0,H,True,2.25,3.4,3.2
ITA_SERIEA-2324-215,2024-01-29T00:00:00.000Z,2024-01-29T00:00:00.000Z,07:30 PM IST,2023-24,football,Serie A,ITA_SERIEA,Salernitana,Roma,1,2,1,2,A,True,5.25,3.8,1.67
ESP_LALIGA-2324-216,2024-01-29T00:00:00.000Z,2024-01-29T00:00:00.000Z,07:30 PM IST,2023-24,football,La Liga,ESP_LALIGA,Getafe,Granada,2,0,2,0,H,True,1.8,3.4,4.75
ENG_PL-2324-209,2024-01-30T00:00:00.000Z,2024-01-30T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Fulham,Everton,0,0,0,0,D,True,2.45,3.2,3.0
ENG_PL-2324-208,2024-01-30T00:00:00.000Z,2024-01-30T00:00:00.000Z,07:30 PM IST,2023-24,football,Premier League,ENG_PL,Nottingham Forest,Arsenal,1,2,1,2,A,True,7.5,5.0,1.4
